Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Review Length,cleaned_review,cleaned_review_tokens,Sentimento
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,4.5 to be fair,Dec 2019 •,"As you walk in you immediately notice hundreds of wine bottles around the walls, some fixed to the walls and some loose. At first it appears to be a cosy little restaurant but it's bigger than you think. Just after 8 it suddenly filled and not a single table remained empty. Not bad on a street which was full of nothing but restaurants. The general ambience was lovely,  buzzing conversation and nice lighting.  The staff were really friendly and even though busy, took the time to chat. Free glass of prosecco on arrival and a plate of petit fours at the end. The food itself was well cooked and presented.  I can highly recommend the cod starter. We shared a lobster spaghetti which was served up in 2 smaller portions and they allow you to have a couple of small portion mains like a tasting menu.  I had the beef fillet and the suckling pig. Both delicious. We marked down a bit because the Mrs had 2 dishes which were a bit dry and needed a sauce of some kind to make it more enjoyable.  Though we did put this on the feedback card they provided at the end. So a good 4.5 out of 5 and we would certainly recommend and return.",1131,walk immediately notice hundreds wine bottles around walls fixed walls loose first appears cosy little restaurant bigger think 8 suddenly filled single table remained empty bad street full nothing restaurants general ambience lovely buzzing conversation nice lighting staff really friendly even though busy took time chat free glass prosecco arrival plate petit fours end food well cooked presented highly recommend cod starter shared lobster spaghetti served 2 smaller portions allow couple small portion mains like tasting menu beef fillet suckling pig delicious marked bit mrs 2 dishes bit dry needed sauce kind make enjoyable though put feedback card provided end good 45 5 would certainly recommend return,"['walk', 'immediately', 'notice', 'hundreds', 'wine', 'bottles', 'around', 'walls', 'fixed', 'walls', 'loose', 'first', 'appears', 'cosy', 'little', 'restaurant', 'bigger', 'think', '8', 'suddenly', 'filled', 'single', 'table', 'remained', 'empty', 'bad', 'street', 'full', 'nothing', 'restaurants', 'general', 'ambience', 'lovely', 'buzzing', 'conversation', 'nice', 'lighting', 'staff', 'really', 'friendly', 'even', 'though', 'busy', 'took', 'time', 'chat', 'free', 'glass', 'prosecco', 'arrival', 'plate', 'petit', 'fours', 'end', 'food', 'well', 'cooked', 'presented', 'highly', 'recommend', 'cod', 'starter', 'shared', 'lobster', 'spaghetti', 'served', '2', 'smaller', 'portions', 'allow', 'couple', 'small', 'portion', 'mains', 'like', 'tasting', 'menu', 'beef', 'fillet', 'suckling', 'pig', 'delicious', 'marked', 'bit', 'mrs', '2', 'dishes', 'bit', 'dry', 'needed', 'sauce', 'kind', 'make', 'enjoyable', 'though', 'put', 'feedback', 'card', 'provided', 'end', 'good', '45', '5', 'would', 'certainly', 'recommend', 'return']",Neutro
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent restaurant in Rome,Oct 2019 •,"Great atmosphere, good staff and divine food. We had the a fantastic 4 course dinner and the food is to die for!",112,great atmosphere good staff divine food fantastic 4 course dinner food die,"['great', 'atmosphere', 'good', 'staff', 'divine', 'food', 'fantastic', '4', 'course', 'dinner', 'food', 'die']",Positivo
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Dinner with my family,Oct 2019 •,"I read about Ad Hoc on the internet, since I was at Rome with my family on my birthday and I was trying to find a nice restaurant to go. We went there, but since I had no reservation, I couldn't do it. However, we really liked what we saw, so we booked a table for the day after and we are very glad we did it.
That was an emazing night. We were surprised by the great service and an even better food and wine experience. 
We spent 16 days travelling around Italy, mainly in Toscana, tasting all kind of italian dishes. However, the Ad Hoc night was our better food experience during the entire trip.",600,read ad hoc internet since rome family birthday trying find nice restaurant go went since reservation couldnt however really liked saw booked table day glad itthat emazing night surprised great service even better food wine experience spent 16 days travelling around italy mainly toscana tasting kind italian dishes however ad hoc night better food experience entire trip,"['read', 'ad', 'hoc', 'internet', 'since', 'rome', 'family', 'birthday', 'trying', 'find', 'nice', 'restaurant', 'go', 'went', 'since', 'reservation', 'couldnt', 'however', 'really', 'liked', 'saw', 'booked', 'table', 'day', 'glad', 'itthat', 'emazing', 'night', 'surprised', 'great', 'service', 'even', 'better', 'food', 'wine', 'experience', 'spent', '16', 'days', 'travelling', 'around', 'italy', 'mainly', 'toscana', 'tasting', 'kind', 'italian', 'dishes', 'however', 'ad', 'hoc', 'night', 'better', 'food', 'experience', 'entire', 'trip']",Neutro
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Very good experience,Dec 2019 •,"Very good restaurant, good atmosphere, the menu is based on seasonal products and a lot of truffles and an impressive wine card",127,good restaurant good atmosphere menu based seasonal products lot truffles impressive wine card,"['good', 'restaurant', 'good', 'atmosphere', 'menu', 'based', 'seasonal', 'products', 'lot', 'truffles', 'impressive', 'wine', 'card']",Positivo
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,So lucky to find this in Rome,Dec 2019 •,"One word “Excellent”. The tasting menu, which was white and black truffle based was astounding. The all women front of house knew their menus and wines.. what a selection. I hope that Thomas Keller, whom Chef Paul Bocuse on behalf-of French President Nicolas Sarkozy, presented to Keller as a Chevalier of The French Legion of Honor in 2011 in recognition of his lifelong commitment to the traditions of French cuisine and his role in elevating cooking in America; will open in London.",485,one word excellent tasting menu white black truffle based astounding women front house knew menus wines selection hope thomas keller chef paul bocuse behalfof french president nicolas sarkozy presented keller chevalier french legion honor 2011 recognition lifelong commitment traditions french cuisine role elevating cooking america open london,"['one', 'word', 'excellent', 'tasting', 'menu', 'white', 'black', 'truffle', 'based', 'astounding', 'women', 'front', 'house', 'knew', 'menus', 'wines', 'selection', 'hope', 'thomas', 'keller', 'chef', 'paul', 'bocuse', 'behalfof', 'french', 'president', 'nicolas', 'sarkozy', 'presented', 'keller', 'chevalier', 'french', 'legion', 'honor', '2011', 'recognition', 'lifelong', 'commitment', 'traditions', 'french', 'cuisine', 'role', 'elevating', 'cooking', 'america', 'open', 'london']",Muito Positivo
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic Birthday,Oct 2019 •,"For My wife's birthday in Rome I decided to make a reservation at Ad Hoc.  We are so glad we did. From the first greeting, the servers (who actually put a candle in my wife's dessert and sang Happy Birthday to her), to the cheerful good bye the service was 5 star.  We had two different tasting menus - both delicious.  The execution of each dish was perfect.  The wine pairings were spot on.  If you find yourself in Rome you should absolutely go to Ad Hoc for a great experience.",481,wifes birthday rome decided make reservation ad hoc glad first greeting servers actually put candle wifes dessert sang happy birthday cheerful good bye service 5 star two different tasting menus delicious execution dish perfect wine pairings spot find rome absolutely go ad hoc great experience,"['wifes', 'birthday', 'rome', 'decided', 'make', 'reservation', 'ad', 'hoc', 'glad', 'first', 'greeting', 'servers', 'actually', 'put', 'candle', 'wifes', 'dessert', 'sang', 'happy', 'birthday', 'cheerful', 'good', 'bye', 'service', '5', 'star', 'two', 'different', 'tasting', 'menus', 'delicious', 'execution', 'dish', 'perfect', 'wine', 'pairings', 'spot', 'find', 'rome', 'absolutely', 'go', 'ad', 'hoc', 'great', 'experience']",Muito Positivo
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing Restaurant,Oct 2019 •,"We visit Rome every year and we were recommended this restaurant 3 years ago but unfortunately was always fully booked ! So we booked well in advance for our visit this year, we were not disappointed at all and can see why always busy. From the moment we walked through the door our evening was perfect from the atmosphere to the staff and of course the absolutely fantastic food. We loved it so much we are returning for New Years Eve and cannot wait 😊",453,visit rome every year recommended restaurant 3 years ago unfortunately always fully booked booked well advance visit year disappointed see always busy moment walked door evening perfect atmosphere staff course absolutely fantastic food loved much returning new years eve cannot wait,"['visit', 'rome', 'every', 'year', 'recommended', 'restaurant', '3', 'years', 'ago', 'unfortunately', 'always', 'fully', 'booked', 'booked', 'well', 'advance', 'visit', 'year', 'disappointed', 'see', 'always', 'busy', 'moment', 'walked', 'door', 'evening', 'perfect', 'atmosphere', 'staff', 'course', 'absolutely', 'fantastic', 'food', 'loved', 'much', 'returning', 'new', 'years', 'eve', 'cannot', 'wait']",Muito Positivo
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing engagement dinner!,Oct 2019 •,Amazing engagement dinner! Absolutely loved the Land tasting menu with wine pairing. The hostess was very informative and gave great introductions to the food and wine before each course.,187,amazing engagement dinner absolutely loved land tasting menu wine pairing hostess informative gave great introductions food wine course,"['amazing', 'engagement', 'dinner', 'absolutely', 'loved', 'land', 'tasting', 'menu', 'wine', 'pairing', 'hostess', 'informative', 'gave', 'great', 'introductions', 'food', 'wine', 'course']",Muito Positivo
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"A real ""Gem""",Dec 2019 •,"What a gorgeous venue. The room, ambiance, menu and wine list are exceptional. Make sure you book as it is more often than not booked out. The complimentary glass of prosecco and appetiser was a really treat also. If you love Truffles then you'll love this place. Our only complaint was that we were trying to enjoy the calm and unique ambiance and the staff were all talking amongst themselves around us and it was off putting.",428,gorgeous venue room ambiance menu wine list exceptional make sure book often booked complimentary glass prosecco appetiser really treat also love truffles youll love place complaint trying enjoy calm unique ambiance staff talking amongst around us putting,"['gorgeous', 'venue', 'room', 'ambiance', 'menu', 'wine', 'list', 'exceptional', 'make', 'sure', 'book', 'often', 'booked', 'complimentary', 'glass', 'prosecco', 'appetiser', 'really', 'treat', 'also', 'love', 'truffles', 'youll', 'love', 'place', 'complaint', 'trying', 'enjoy', 'calm', 'unique', 'ambiance', 'staff', 'talking', 'amongst', 'around', 'us', 'putting']",Neutro
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing Culinary Experience!,Sept 2019 •,"We visited Rome for my husband’s birthday.  Food was excellent, carbonara trio and spaghetti with lobster a “must have”.  Extensive wine list, but the staff did a great job assisting with selection.  Nice atmosphere, book reservation early.  We look forward to visiting Ad Hoc on our next trip to Rome!!",303,visited rome husbands birthday food excellent carbonara trio spaghetti lobster must extensive wine list staff great job assisting selection nice atmosphere book reservation early look forward visiting ad hoc next trip rome,"['visited', 'rome', 'husbands', 'birthday', 'food', 'excellent', 'carbonara', 'trio', 'spaghetti', 'lobster', 'must', 'extensive', 'wine', 'list', 'staff', 'great', 'job', 'assisting', 'selection', 'nice', 'atmosphere', 'book', 'reservation', 'early', 'look', 'forward', 'visiting', 'ad', 'hoc', 'next', 'trip', 'rome']",Positivo
